,lisa_night,lisa_morning_peak,lisa_morning_offpeak,lisa_lunch_hours,lisa_afternoon_offpeak,lisa_evening_peak,lisa_evening_offpeak,lisa_late_night
2086,NS,NS,NS,NS,NS,HH,NS,NS
2087,NS,NS,NS,NS,NS,NS,LL,NS
2088,NS,NS,NS,NS,NS,NS,NS,NS
2089,NS,NS,NS,LL,NS,LL,NS,NS
2090,HL,HL,NS,HL,LL,HL,LL,NS
2091,NS,NS,NS,NS,NS,NS,NS,NS
2092,NS,NS,NS,NS,NS,NS,NS,NS
2093,NS,NS,NS,NS,NS,NS,NS,NS
2094,NS,NS,HL,NS,NS,NS,NS,NS
2095,NS,NS,NS,NS,NS,NS,NS,NS
2096,NS,HH,NS,NS,NS,NS,NS,NS
2097,NS,HH,HH,NS,NS,HH,HL,NS
2098,NS,NS,HH,NS,NS,NS,NS,NS
2099,NS,NS,NS,HL,NS,NS,NS,NS
2100,NS,LH,NS,HH,NS,NS,NS,NS
2101,LH,NS,NS,NS,HH,NS,NS,LH
2102,NS,NS,NS,NS,NS,NS,NS,NS
2103,NS,NS,NS,NS,NS,NS,NS,NS
2104,NS,NS,NS,NS,NS,NS,NS,NS
2105,NS,NS,NS,HL,NS,NS,NS,NS
2106,NS,NS,HH,NS,NS,NS,NS,NS
2107,LL,NS,NS,NS,NS,NS,NS,LL
2108,NS,NS,NS,NS,NS,NS,NS,LL
2109,NS,NS,NS,NS,NS,NS,NS,NS
2110,NS,NS,NS,NS,NS,NS,NS,NS
2111,NS,NS,NS,NS,HH,NS,NS,NS
2112,NS,NS,NS,LH,NS,NS,NS,NS
2113,NS,NS,NS,NS,NS,NS,NS,NS
2114,NS,NS,NS,NS,NS,LH,NS,NS
2115,LH,NS,NS,NS,NS,NS,NS,NS
2116,NS,NS,NS,NS,NS,NS,NS,NS
2117,HL,NS,NS,NS,HL,NS,NS,NS
2118,NS,NS,NS,NS,NS,NS,NS,NS
2119,NS,NS,NS,NS,NS,NS,HL,NS
2120,NS,NS,NS,NS,NS,NS,HL,NS
2121,NS,NS,NS,NS,NS,NS,NS,NS
2122,HH,LH,NS,NS,NS,HL,NS,HH
2123,NS,LL,NS,HH,NS,NS,NS,NS
2124,NS,NS,NS,NS,HL,NS,NS,LL
2125,NS,NS,LH,NS,NS,NS,NS,NS
2126,NS,HH,HH,LH,NS,NS,NS,NS
2127,NS,NS,NS,NS,NS,NS,NS,LL
2128,NS,NS,NS,LH,NS,NS,NS,NS
2129,NS,NS,NS,NS,NS,NS,NS,HL
2130,NS,HL,NS,NS,NS,NS,NS,NS
2131,NS,NS,NS,NS,NS,NS,LL,NS
2132,NS,HL,LL,NS,NS,NS,NS,NS
2133,NS,NS,NS,NS,NS,NS,NS,NS
2134,NS,NS,NS,NS,NS,NS,NS,NS
2135,NS,NS,NS,NS,NS,NS,NS,NS
2136,NS,HH,NS,NS,NS,NS,NS,NS
2137,NS,NS,NS,NS,NS,NS,NS,NS
2138,NS,NS,NS,NS,NS,NS,NS,NS
2139,NS,NS,HH,NS,NS,NS,NS,NS
2140,NS,NS,NS,NS,NS,NS,NS,NS
2141,LH,NS,NS,HH,NS,NS,NS,NS
2142,NS,NS,NS,NS,NS,NS,NS,NS
2143,NS,NS,NS,NS,NS,NS,NS,NS
2144,NS,NS,HL,NS,NS,NS,HL,NS
2145,NS,NS,NS,NS,NS,NS,NS,NS
2146,NS,NS,HL,NS,NS,NS,NS,NS
2147,NS,NS,NS,NS,NS,NS,NS,NS
2148,NS,NS,NS,NS,NS,NS,NS,NS
2149,NS,NS,NS,NS,NS,NS,NS,NS
2150,NS,NS,NS,NS,NS,NS,NS,NS
2151,LH,NS,NS,NS,NS,NS,NS,NS
2152,NS,NS,NS,NS,NS,NS,NS,NS
2153,NS,NS,NS,NS,NS,NS,NS,LL
2154,NS,NS,NS,NS,NS,NS,NS,NS
2155,NS,NS,NS,NS,NS,NS,NS,NS
2156,LL,NS,LL,HL,NS,NS,NS,LL
2157,NS,NS,NS,NS,HH,NS,NS,NS
2158,NS,NS,NS,LL,NS,NS,NS,NS
2159,NS,NS,NS,NS,NS,NS,NS,NS
2160,NS,HH,NS,NS,HH,NS,NS,NS
2161,NS,NS,HH,NS,NS,NS,NS,NS
2162,NS,NS,HH,NS,NS,NS,NS,NS
2163,NS,NS,NS,NS,NS,NS,NS,NS
2164,NS,NS,NS,NS,NS,NS,NS,NS
2165,NS,NS,NS,NS,NS,NS,NS,NS
2166,NS,NS,NS,NS,NS,NS,NS,NS
2167,NS,NS,LH,NS,NS,NS,NS,NS
2168,NS,NS,NS,NS,NS,NS,NS,NS
2169,NS,NS,NS,NS,NS,NS,NS,NS
2170,NS,NS,NS,NS,NS,NS,NS,NS
2171,NS,LH,NS,NS,NS,NS,NS,NS
2172,NS,NS,LH,NS,NS,NS,NS,NS
2173,NS,LL,NS,NS,NS,NS,NS,NS
2174,NS,NS,NS,NS,NS,LH,NS,NS
2175,NS,NS,NS,NS,LH,NS,NS,NS
2176,NS,NS,NS,NS,NS,NS,NS,NS
2177,NS,NS,NS,NS,NS,NS,NS,NS
2178,NS,NS,NS,NS,NS,NS,NS,NS
2179,NS,NS,NS,NS,NS,NS,NS,NS
2180,NS,NS,NS,LH,NS,NS,NS,NS
2181,NS,NS,NS,NS,NS,HL,NS,NS
2182,NS,NS,NS,NS,NS,LL,NS,NS
2183,NS,NS,HH,HH,NS,NS,HH,NS
2184,NS,NS,HL,NS,NS,NS,NS,NS
2185,NS,HH,NS,NS,NS,NS,NS,NS
2186,NS,NS,NS,NS,NS,NS,NS,NS
2187,NS,NS,NS,NS,NS,NS,NS,NS
2188,NS,NS,NS,NS,NS,NS,NS,NS
2189,NS,NS,NS,NS,NS,LH,NS,NS
2190,NS,NS,NS,NS,NS,HL,NS,NS
2191,NS,NS,NS,NS,LH,NS,LH,NS
2192,NS,NS,NS,NS,NS,HH,NS,NS
2193,NS,NS,NS,NS,NS,NS,NS,NS
2194,HH,NS,NS,NS,NS,NS,NS,NS
2195,NS,NS,NS,NS,NS,NS,NS,NS
2196,NS,NS,LL,NS,NS,NS,LL,NS
2197,NS,NS,NS,NS,NS,NS,NS,NS
2198,NS,NS,NS,NS,NS,NS,NS,LL
2199,NS,NS,NS,LH,NS,NS,NS,NS
2200,NS,LL,NS,NS,NS,NS,NS,NS
2201,NS,NS,NS,LL,NS,NS,NS,NS
2202,NS,NS,NS,NS,NS,LL,NS,NS
2203,NS,NS,NS,NS,NS,NS,NS,NS
2204,NS,NS,NS,NS,NS,NS,NS,NS
2205,NS,NS,NS,NS,NS,NS,NS,NS
2206,NS,NS,NS,HL,NS,NS,NS,NS
2207,NS,NS,NS,NS,NS,NS,NS,NS
2208,NS,NS,NS,NS,LH,NS,NS,NS
2209,NS,NS,NS,NS,LH,NS,NS,NS
2210,NS,NS,NS,NS,LH,NS,NS,NS
2211,NS,NS,NS,NS,NS,NS,NS,NS
2212,NS,LH,HH,NS,NS,NS,NS,NS
2213,NS,NS,NS,NS,NS,NS,NS,NS
2214,NS,NS,NS,NS,NS,NS,NS,NS
2215,NS,NS,NS,NS,NS,NS,NS,NS
2216,NS,HL,NS,NS,NS,NS,NS,NS
2217,NS,NS,LH,NS,NS,NS,NS,NS
2218,NS,NS,NS,NS,NS,HL,NS,NS
2219,NS,NS,NS,NS,NS,NS,NS,NS
2220,NS,NS,NS,HH,NS,NS,NS,NS
2221,NS,NS,NS,NS,NS,NS,NS,NS
2222,LL,NS,NS,NS,NS,NS,NS,NS
2223,NS,NS,NS,NS,NS,NS,NS,NS
2224,NS,LH,NS,NS,NS,NS,NS,NS
2225,NS,NS,NS,NS,NS,NS,NS,NS
2226,NS,NS,NS,NS,NS,NS,NS,NS
2227,NS,NS,NS,NS,NS,NS,NS,NS
2228,NS,NS,LH,NS,NS,NS,NS,NS
2229,NS,NS,NS,NS,NS,NS,NS,NS
2230,NS,NS,NS,NS,NS,NS,NS,NS
2231,NS,NS,NS,LL,NS,NS,NS,NS
2232,NS,LL,NS,NS,NS,NS,NS,NS
2233,NS,NS,NS,NS,NS,NS,NS,NS
2234,HL,NS,NS,NS,NS,NS,NS,NS
2235,HL,HL,NS,NS,NS,NS,NS,NS
2236,NS,NS,NS,NS,NS,NS,NS,HH
2237,NS,NS,NS,NS,NS,NS,NS,NS
2238,NS,NS,NS,NS,HL,NS,NS,NS
2239,NS,NS,NS,NS,NS,NS,NS,HL
2240,NS,NS,NS,NS,NS,NS,NS,NS
2241,NS,NS,NS,NS,NS,NS,NS,NS
2242,NS,NS,NS,NS,NS,NS,NS,NS
2243,NS,NS,NS,NS,NS,NS,NS,HL
2244,NS,NS,NS,NS,NS,NS,HH,NS
2245,NS,NS,NS,NS,NS,NS,NS,NS
2246,NS,NS,NS,NS,NS,NS,NS,NS
2247,NS,NS,NS,NS,NS,NS,NS,NS
2248,NS,NS,NS,NS,NS,NS,NS,NS
2249,NS,NS,NS,NS,NS,NS,NS,NS
2250,NS,NS,NS,NS,NS,NS,NS,NS
2251,NS,NS,NS,NS,NS,NS,NS,NS
2252,NS,NS,NS,NS,NS,NS,NS,NS
2253,NS,NS,NS,NS,HL,NS,NS,NS
2254,NS,NS,NS,NS,NS,NS,NS,NS
2255,NS,NS,NS,NS,NS,NS,NS,NS
2256,NS,NS,NS,NS,NS,NS,NS,LH
2257,NS,NS,NS,NS,NS,NS,NS,NS
2258,NS,NS,NS,NS,NS,NS,NS,NS
2259,NS,NS,NS,NS,NS,HH,NS,NS
2260,NS,NS,NS,NS,NS,NS,NS,NS
2261,NS,NS,NS,NS,LH,NS,NS,NS
2262,NS,NS,NS,NS,NS,NS,NS,NS
2263,NS,NS,NS,NS,HH,NS,NS,NS
2264,NS,NS,NS,NS,NS,NS,NS,NS
2265,NS,NS,NS,NS,NS,NS,NS,NS
2266,NS,NS,NS,NS,NS,NS,NS,NS
2267,NS,NS,NS,NS,NS,NS,NS,NS
2268,LH,NS,NS,LH,NS,NS,NS,NS
2269,NS,HL,NS,NS,NS,NS,NS,NS
2270,NS,NS,NS,NS,NS,NS,NS,NS
2271,NS,NS,NS,NS,NS,NS,NS,NS
2272,NS,NS,NS,NS,NS,NS,NS,NS
2273,NS,NS,LH,NS,NS,NS,NS,NS
2274,NS,NS,NS,NS,NS,NS,NS,NS
2275,NS,NS,NS,NS,NS,NS,HL,NS
2276,NS,LL,NS,NS,NS,NS,NS,NS
2277,NS,NS,NS,NS,NS,NS,NS,NS
2278,NS,HH,NS,NS,NS,NS,NS,NS
2279,NS,NS,NS,NS,NS,NS,NS,NS
2280,NS,NS,NS,NS,NS,NS,NS,NS
2281,NS,NS,NS,NS,NS,NS,NS,NS
2282,NS,NS,NS,NS,NS,NS,NS,NS
2283,NS,NS,NS,NS,NS,NS,NS,NS
2284,NS,LL,NS,NS,NS,NS,NS,NS
2285,NS,NS,NS,NS,NS,NS,NS,NS
2286,NS,NS,NS,NS,NS,NS,NS,LL
2287,NS,NS,NS,NS,NS,NS,NS,NS
2288,NS,NS,NS,NS,NS,NS,NS,NS
2289,NS,NS,NS,HL,NS,NS,NS,NS
2290,NS,NS,LL,NS,NS,NS,NS,HH
2291,NS,LL,NS,NS,NS,NS,NS,NS
2292,NS,NS,NS,NS,NS,NS,NS,NS
2293,NS,NS,LH,NS,NS,HH,NS,NS
2294,NS,NS,NS,LH,NS,NS,NS,NS
2295,LH,NS,NS,NS,NS,NS,NS,LH
2296,NS,NS,NS,NS,NS,NS,NS,LH
2297,NS,NS,NS,NS,NS,NS,NS,NS
2298,NS,LL,NS,NS,NS,NS,NS,NS
2299,NS,NS,NS,NS,NS,NS,NS,LL
2300,NS,NS,NS,NS,NS,NS,NS,NS
2301,NS,NS,NS,NS,NS,NS,NS,NS
2302,NS,NS,NS,HH,NS,NS,NS,NS
2303,NS,NS,NS,NS,NS,NS,NS,NS
2304,NS,NS,NS,NS,NS,NS,NS,NS
2305,NS,NS,NS,NS,NS,NS,NS,NS
2306,NS,NS,NS,NS,NS,NS,NS,NS
2307,NS,NS,NS,NS,NS,NS,NS,NS
2308,NS,NS,NS,NS,NS,NS,NS,NS
2309,NS,NS,NS,NS,NS,NS,NS,NS
2310,HL,NS,NS,NS,NS,NS,NS,NS
2311,NS,NS,LH,NS,NS,NS,NS,NS
2312,NS,HL,NS,HH,NS,NS,NS,HL
2313,NS,NS,NS,HL,NS,LL,NS,NS
2314,NS,NS,NS,NS,NS,NS,NS,NS
2315,HH,NS,LH,NS,NS,NS,NS,NS
2316,NS,NS,NS,NS,NS,NS,NS,NS
2317,NS,NS,NS,HH,NS,NS,NS,NS
2318,LL,NS,NS,NS,NS,NS,NS,LL
2319,NS,NS,NS,NS,NS,HH,NS,NS
2320,HH,NS,NS,NS,NS,NS,NS,NS
2321,NS,NS,NS,NS,NS,NS,NS,NS
2322,NS,LL,NS,NS,NS,NS,NS,NS
2323,NS,NS,NS,NS,NS,NS,LL,NS
2324,HL,LL,NS,NS,NS,NS,NS,NS
2325,HL,NS,NS,NS,NS,HL,LH,NS
2326,NS,NS,NS,HH,NS,NS,NS,LL
2327,NS,NS,NS,NS,NS,NS,LH,NS
2328,NS,NS,NS,NS,NS,NS,NS,NS
2329,NS,NS,NS,NS,NS,NS,NS,HL
2330,NS,NS,NS,NS,NS,NS,NS,NS
2331,NS,NS,NS,NS,HL,NS,NS,NS
2332,NS,NS,NS,NS,NS,NS,NS,NS
2333,NS,HL,LL,HL,NS,NS,NS,NS
2334,NS,NS,NS,NS,NS,NS,NS,NS
2335,NS,NS,NS,NS,NS,NS,NS,NS
2336,NS,NS,NS,NS,NS,NS,NS,NS
2337,NS,NS,NS,NS,NS,NS,NS,LH
2338,NS,NS,NS,NS,NS,NS,LH,NS
2339,NS,HL,NS,NS,LL,NS,NS,NS
2340,NS,LH,NS,NS,NS,NS,LL,NS
2341,NS,NS,NS,NS,NS,NS,LL,NS
2342,NS,NS,NS,LL,NS,NS,NS,HL
2343,NS,NS,LH,NS,NS,NS,NS,NS
2344,HH,NS,NS,NS,NS,NS,NS,NS
2345,NS,NS,NS,LL,NS,NS,NS,NS
2346,NS,NS,NS,NS,NS,NS,NS,NS
2347,NS,LL,NS,NS,NS,NS,NS,NS
2348,NS,NS,NS,NS,NS,NS,NS,NS
2349,NS,NS,NS,NS,LL,NS,NS,NS
2350,NS,NS,NS,NS,NS,NS,NS,NS
2351,NS,NS,NS,LL,NS,NS,NS,NS
2352,NS,HL,NS,NS,NS,LL,NS,NS
2353,NS,NS,NS,NS,NS,NS,NS,NS
2354,NS,NS,NS,NS,NS,NS,NS,NS
2355,NS,NS,NS,NS,NS,NS,NS,NS
2356,NS,NS,LL,NS,NS,NS,NS,NS
2357,NS,NS,NS,NS,NS,NS,NS,NS
2358,NS,NS,NS,NS,NS,NS,LL,NS
2359,NS,NS,NS,NS,NS,HH,LL,NS
2360,NS,NS,NS,NS,NS,NS,HL,NS
2361,NS,NS,NS,NS,NS,NS,NS,NS
2362,NS,NS,NS,NS,NS,NS,NS,NS
2363,NS,NS,NS,NS,NS,NS,NS,NS
2364,NS,NS,NS,NS,NS,NS,NS,NS
2365,NS,NS,NS,NS,NS,NS,NS,HH
2366,NS,HH,NS,NS,NS,NS,NS,LH
2367,NS,HH,NS,NS,NS,NS,NS,NS
2368,NS,NS,NS,NS,NS,NS,LH,NS
2369,NS,NS,NS,NS,NS,NS,NS,NS
2370,NS,NS,NS,NS,NS,NS,LL,NS
2371,NS,NS,NS,NS,NS,NS,NS,NS
2372,NS,NS,NS,NS,HL,NS,NS,NS
2373,NS,NS,NS,NS,NS,NS,NS,HL
2374,NS,NS,NS,NS,NS,NS,NS,NS
2375,NS,NS,NS,NS,HH,NS,NS,NS
2376,NS,NS,NS,NS,NS,NS,NS,NS
2377,NS,NS,LL,NS,NS,NS,NS,NS
2378,LL,NS,NS,NS,NS,HL,NS,NS
2379,NS,LL,NS,NS,NS,NS,NS,NS
2380,NS,NS,HL,NS,NS,NS,HL,NS
2381,HH,NS,NS,LH,NS,NS,NS,NS
2382,NS,HL,NS,NS,NS,NS,NS,NS
2383,NS,HL,NS,NS,NS,NS,NS,NS
2384,NS,NS,NS,NS,NS,NS,NS,NS
2385,NS,NS,NS,NS,NS,NS,NS,NS
2386,NS,NS,NS,NS,LH,NS,NS,HL
2387,HH,NS,NS,NS,NS,NS,NS,NS
2388,NS,NS,NS,NS,NS,NS,NS,NS
2389,NS,NS,NS,NS,NS,NS,NS,NS
2390,HL,NS,NS,NS,NS,NS,NS,NS
2391,NS,NS,NS,NS,NS,LL,NS,NS
2392,NS,NS,NS,NS,NS,HL,NS,NS
2393,NS,NS,NS,NS,NS,NS,HL,NS
2394,NS,NS,NS,NS,NS,NS,NS,NS
2395,NS,NS,NS,NS,NS,NS,NS,NS
2396,NS,NS,NS,NS,NS,NS,NS,NS
2397,NS,NS,NS,NS,NS,NS,NS,NS
2398,NS,NS,NS,NS,NS,NS,NS,NS
2399,LL,NS,NS,NS,NS,NS,NS,NS
2400,NS,NS,NS,HH,HH,LH,HH,HH
2401,NS,NS,NS,NS,NS,LL,NS,NS
2402,NS,NS,NS,NS,NS,NS,NS,LH
2403,NS,HH,NS,NS,NS,NS,NS,HH
2404,NS,NS,NS,NS,NS,NS,NS,NS
2405,NS,NS,NS,NS,NS,NS,NS,NS
2406,NS,NS,NS,NS,NS,NS,NS,NS
2407,HL,HL,NS,NS,HL,NS,LL,HL
2408,NS,NS,NS,NS,NS,NS,NS,NS
2409,NS,NS,NS,NS,NS,NS,NS,NS
2410,NS,NS,NS,NS,NS,NS,NS,NS
2411,NS,NS,HL,NS,NS,NS,NS,NS
2412,NS,NS,NS,LL,NS,HL,NS,NS
2413,NS,NS,NS,NS,NS,NS,NS,NS
2414,NS,NS,NS,NS,NS,HH,NS,HL
2415,NS,NS,HL,NS,NS,NS,NS,NS
2416,NS,NS,NS,NS,NS,HL,NS,NS
2417,NS,NS,NS,NS,LL,HL,NS,NS
2418,NS,NS,NS,NS,NS,NS,NS,NS
2419,NS,NS,HL,NS,NS,NS,NS,NS
2420,NS,NS,NS,NS,NS,NS,NS,NS
2421,NS,NS,NS,NS,NS,NS,NS,NS
2422,NS,NS,LH,NS,NS,NS,NS,NS
2423,NS,NS,NS,NS,NS,NS,NS,NS
2424,NS,NS,NS,NS,NS,NS,NS,LL
2425,NS,NS,NS,NS,NS,NS,NS,NS
2426,NS,NS,HL,NS,NS,NS,NS,NS
2427,NS,NS,NS,NS,NS,NS,NS,LL
2428,LL,NS,NS,NS,NS,NS,NS,NS
2429,NS,NS,NS,NS,NS,NS,NS,HH
2430,LH,NS,NS,NS,NS,LH,LH,NS
2431,NS,NS,NS,NS,NS,NS,NS,NS
2432,NS,NS,NS,NS,NS,NS,NS,NS
2433,NS,NS,NS,NS,NS,NS,NS,NS
2434,NS,NS,LL,HL,NS,HL,NS,NS
2435,NS,NS,NS,NS,NS,NS,NS,NS
2436,NS,LL,NS,NS,NS,NS,NS,NS
2437,NS,NS,NS,NS,HL,NS,NS,NS
2438,NS,NS,NS,NS,NS,NS,NS,NS
2439,NS,NS,NS,NS,NS,NS,NS,NS
2440,NS,NS,NS,NS,NS,NS,NS,LH
2441,NS,NS,NS,NS,NS,LH,NS,NS
2442,NS,NS,NS,NS,HL,NS,NS,NS
2443,NS,NS,NS,NS,NS,NS,NS,NS
2444,HH,NS,NS,NS,NS,NS,NS,LH
2445,NS,NS,NS,NS,HL,NS,NS,LH
2446,NS,HL,LL,NS,LL,HL,LL,NS
2447,NS,HL,NS,NS,NS,NS,NS,NS
2448,NS,NS,NS,NS,NS,NS,NS,NS
2449,NS,NS,NS,NS,NS,NS,NS,NS
2450,NS,NS,NS,NS,NS,NS,NS,NS
2451,NS,HL,NS,NS,NS,NS,NS,NS
2452,NS,NS,NS,NS,NS,NS,NS,NS
2453,NS,NS,NS,NS,NS,NS,NS,NS
2454,NS,NS,NS,NS,NS,NS,NS,NS
2455,NS,NS,NS,NS,NS,NS,NS,NS
2456,NS,NS,NS,NS,NS,NS,NS,NS
2457,HH,NS,NS,NS,NS,NS,NS,NS
2458,NS,HH,NS,NS,NS,NS,NS,NS
2459,NS,NS,HH,NS,NS,NS,NS,NS
2460,NS,NS,NS,NS,NS,NS,NS,NS
2461,NS,NS,NS,NS,HL,NS,NS,NS
2462,LL,NS,HL,NS,LL,NS,HL,NS
2463,NS,NS,NS,NS,NS,NS,NS,NS
2464,NS,NS,NS,NS,NS,NS,NS,NS
2465,NS,NS,NS,NS,HH,NS,NS,NS
2466,LL,NS,NS,NS,HL,NS,NS,NS
2467,LL,NS,NS,NS,NS,NS,NS,NS
2468,NS,NS,NS,NS,NS,NS,NS,NS
2469,NS,HH,NS,NS,NS,NS,NS,NS
2470,HH,NS,NS,NS,NS,NS,NS,NS
2471,NS,NS,LL,NS,NS,HL,NS,NS
2472,NS,NS,LL,NS,NS,NS,NS,NS
2473,NS,NS,NS,NS,NS,NS,NS,NS
2474,NS,NS,NS,NS,NS,NS,NS,NS
2475,NS,NS,NS,NS,NS,NS,NS,NS
2476,NS,NS,NS,NS,HL,NS,NS,NS
2477,NS,HL,NS,NS,NS,NS,NS,NS
2478,NS,HH,NS,NS,NS,NS,NS,NS
2479,NS,NS,NS,NS,HH,NS,NS,NS
2480,NS,NS,NS,NS,HH,NS,HH,NS
2481,NS,LL,NS,NS,NS,NS,HH,HH
2482,NS,NS,NS,NS,NS,NS,NS,LL
2483,HL,NS,NS,NS,NS,NS,NS,NS
2484,NS,NS,NS,NS,NS,NS,NS,NS
2485,NS,NS,NS,NS,NS,NS,NS,HL
2486,NS,NS,NS,NS,NS,HL,NS,LL
2487,NS,NS,NS,NS,NS,HL,NS,NS
2488,NS,NS,NS,NS,NS,NS,HH,NS
2489,NS,NS,NS,NS,NS,NS,NS,NS
2490,NS,NS,NS,NS,NS,NS,NS,HL
2491,HL,NS,NS,LL,NS,NS,NS,NS
2492,NS,HL,NS,NS,NS,NS,NS,NS
2493,NS,NS,NS,NS,NS,NS,NS,NS
2494,HH,NS,NS,NS,NS,NS,NS,NS
2495,NS,NS,NS,NS,NS,NS,NS,NS
2496,NS,NS,NS,NS,NS,NS,NS,NS
2497,NS,NS,NS,NS,NS,NS,NS,NS
2498,NS,LH,NS,NS,NS,NS,NS,NS
2499,NS,NS,NS,NS,NS,NS,LH,NS
2500,NS,NS,NS,NS,NS,NS,NS,NS
2501,NS,NS,NS,NS,NS,NS,NS,NS
2502,NS,NS,NS,NS,NS,NS,NS,NS
2503,NS,NS,NS,NS,NS,NS,NS,NS
2504,NS,NS,NS,NS,NS,NS,NS,NS
2505,HL,HL,NS,NS,NS,LL,NS,NS
2506,NS,NS,NS,NS,NS,NS,NS,NS
2507,NS,NS,NS,NS,NS,NS,NS,NS
2508,NS,NS,NS,LH,NS,NS,NS,NS
2509,NS,NS,NS,NS,NS,LH,NS,NS
2510,NS,NS,NS,NS,LH,NS,NS,NS
2511,NS,NS,NS,NS,NS,NS,NS,NS
2512,NS,NS,NS,NS,NS,NS,LH,NS
2513,NS,NS,NS,NS,NS,NS,NS,NS
2514,LL,NS,NS,NS,NS,NS,NS,NS
2515,NS,NS,NS,NS,NS,NS,NS,NS
2516,NS,NS,NS,NS,NS,NS,NS,NS
2517,NS,HH,NS,NS,NS,NS,HH,NS
2518,NS,NS,NS,LH,NS,NS,NS,NS
2519,LH,NS,NS,NS,NS,NS,NS,LH
2520,NS,NS,NS,NS,NS,LL,NS,NS
2521,NS,NS,NS,NS,NS,NS,NS,LL
2522,NS,NS,NS,NS,NS,NS,NS,NS
2523,NS,NS,NS,NS,NS,NS,NS,NS
2524,NS,NS,NS,NS,NS,NS,NS,NS
2525,NS,NS,NS,NS,NS,NS,LH,NS
2526,LL,NS,NS,NS,NS,NS,NS,NS
2527,NS,NS,NS,NS,NS,NS,NS,NS
2528,NS,NS,NS,NS,NS,NS,NS,HH
2529,NS,NS,LH,NS,LH,NS,NS,NS
2530,NS,NS,NS,NS,NS,NS,NS,HH
2531,NS,NS,NS,NS,LH,NS,NS,LL
2532,NS,NS,NS,NS,NS,NS,NS,NS
2533,NS,NS,NS,NS,NS,NS,NS,NS
2534,NS,NS,NS,LL,NS,NS,NS,NS
2535,NS,NS,NS,NS,NS,NS,NS,NS
2536,NS,NS,NS,NS,NS,NS,NS,NS
2537,NS,NS,NS,NS,NS,NS,NS,NS
2538,NS,NS,LH,NS,NS,LH,NS,NS
2539,NS,NS,HL,NS,NS,NS,NS,NS
2540,NS,NS,HH,NS,NS,HL,NS,NS
2541,NS,NS,NS,NS,HH,NS,NS,NS
2542,NS,NS,NS,NS,NS,NS,NS,NS
2543,NS,HL,NS,NS,NS,NS,NS,NS
2544,HH,NS,NS,NS,NS,NS,NS,NS
2545,NS,LH,NS,NS,NS,NS,NS,NS
2546,NS,NS,NS,NS,NS,NS,NS,NS
2547,LH,NS,NS,NS,NS,NS,NS,NS
2548,NS,NS,NS,NS,NS,NS,NS,LL
2549,NS,NS,NS,NS,NS,NS,HH,NS
2550,NS,LL,NS,NS,NS,NS,NS,LL
2551,NS,NS,NS,NS,NS,NS,NS,NS
2552,NS,NS,HH,NS,NS,NS,NS,NS
2553,NS,NS,NS,NS,NS,NS,NS,NS
2554,NS,NS,NS,NS,NS,NS,NS,NS
2555,NS,NS,NS,NS,NS,NS,LH,NS
2556,NS,NS,NS,NS,NS,NS,NS,NS
2557,NS,NS,NS,NS,NS,NS,LL,NS
2558,LH,NS,NS,NS,NS,NS,NS,NS
2559,NS,LH,NS,NS,NS,NS,NS,NS
2560,NS,NS,NS,NS,HL,NS,NS,NS
2561,NS,NS,NS,NS,NS,NS,HH,NS
2562,LL,LL,NS,NS,NS,NS,NS,NS
2563,NS,NS,NS,NS,NS,NS,NS,NS
2564,NS,NS,NS,LL,NS,NS,NS,NS
2565,NS,NS,LL,NS,NS,NS,NS,NS
2566,NS,NS,NS,NS,NS,NS,NS,NS
2567,NS,NS,NS,NS,NS,NS,HH,NS
2568,NS,NS,NS,NS,NS,NS,LH,NS
2569,NS,NS,NS,NS,LL,NS,NS,NS
2570,NS,NS,NS,NS,NS,NS,NS,NS
2571,NS,NS,NS,NS,NS,NS,NS,NS
2572,NS,NS,NS,NS,NS,NS,NS,NS
2573,NS,NS,NS,NS,NS,NS,NS,NS
2574,NS,NS,HH,NS,NS,NS,NS,NS
2575,NS,NS,NS,NS,NS,NS,NS,LH
2576,NS,NS,NS,NS,NS,NS,LH,NS
2577,NS,NS,NS,NS,NS,NS,NS,NS
2578,NS,NS,NS,NS,NS,LH,LH,NS
2579,NS,NS,NS,NS,NS,NS,NS,NS
2580,LH,NS,NS,NS,NS,NS,NS,NS
2581,NS,HH,NS,NS,NS,NS,NS,NS
2582,NS,LH,NS,NS,NS,NS,NS,NS
2583,NS,NS,NS,NS,NS,NS,NS,NS
2584,NS,NS,HH,NS,NS,NS,NS,NS
2585,LL,NS,NS,NS,NS,NS,NS,NS
2586,NS,NS,NS,NS,NS,NS,NS,NS
2587,NS,NS,NS,NS,NS,NS,NS,NS
2588,NS,NS,NS,NS,NS,NS,NS,NS
2589,NS,NS,NS,LH,NS,NS,NS,NS
2590,NS,NS,NS,NS,NS,LH,NS,NS
2591,NS,NS,NS,NS,NS,LL,NS,NS
2592,NS,NS,NS,NS,NS,NS,NS,NS
2593,NS,NS,NS,NS,NS,NS,NS,NS
2594,NS,NS,NS,NS,NS,NS,NS,HH
2595,NS,NS,NS,NS,NS,NS,NS,NS
2596,NS,NS,NS,NS,NS,HH,NS,HH
2597,NS,NS,NS,NS,NS,NS,NS,NS
2598,NS,NS,LH,NS,NS,NS,NS,NS
2599,NS,LL,NS,NS,HL,NS,NS,HH
2600,NS,NS,NS,NS,NS,NS,NS,NS
