segment_id,betweenness,closeness,match_dist
112660802_5460869895_1884000983_0,0.0002112189349112426,9.153998189803143e-05,0.0
112660810_1734855099_5428573840_0,0.003937988165680474,8.755976129085827e-05,0.0
112660810_2355887054_1280100555_0,0.009442366863905325,8.92315038902644e-05,0.0
112660812_7611849602_3038437132_0,0.008906729783037476,8.996102748717894e-05,0.0
112662273_1280109843_1280109829_0,0.0029185641025641024,9.172181975014056e-05,0.0
112669191_79770414_1280164912_0,0.015374169625246549,9.223420544847373e-05,9.48648338805625e-06
112669193_11527300070_1280164930_0,0.0031072820512820514,8.891928044772317e-05,0.0
112669217_1280164991_1280164972_0,3.282051282051282e-06,8.876501587999099e-05,0.0
1127463534_7287584991_257882108_0,0.019280852071005918,8.392189733401558e-05,0.0
1127463536_79426033_7287584991_0,0.0009163234714003944,8.386966297699852e-05,0.0
1127463896_493234087_7287499842_0,0.0,8.343082892863391e-05,0.0
112765602_1281065546_1281065715_0,0.0014775542406311637,8.892583960080168e-05,0.0
112765602_1281065715_1281065546_0,0.0014775542406311637,8.892583960080168e-05,0.0
112765602_1281065811_3419911233_0,0.0,8.599407635375069e-05,0.0
112768317_1281134889_79765917_0,0.0013579802761341222,8.504649025786642e-05,0.0
112768339_257882120_1281134777_0,0.0016467376725838264,8.446523753034347e-05,0.0
112768354_3230468515_5481894818_0,0.0013303353057199211,8.26190346015439e-05,0.0
112768354_3230468515_79423642_0,0.0021061301775147927,8.324098966213017e-05,0.0
112768354_3589030874_2069170206_0,0.0013926942800788955,7.69369438803942e-05,0.0
1127721761_5510245172_259668206_0,0.00837497435897436,9.28419556467603e-05,0.0
112900149_3229898632_5424049942_0,0.00597418540433925,9.059564682403206e-05,0.0
112900152_1282151973_3229775314_0,0.0002136489151873767,9.08322609393791e-05,0.0
112900152_1282152236_1282151973_0,0.00026988560157790927,9.096758058240778e-05,0.0
112900152_1282152354_3229775314_0,6.264299802761341e-05,9.071184275874031e-05,0.0
112900157_1282151879_1282151888_0,0.0030726942800788954,9.126432747837139e-05,0.0
112964933_1282633692_9648914686_0,0.030088015779092703,5.929221885961552e-05,0.0
112968762_1282668355_1282668418_0,0.002203739644970414,8.166083238836402e-05,0.0
112968783_1282668237_1282668585_0,0.0015614043392504931,8.131768990599528e-05,0.0
112968783_4971643486_1282668237_0,0.0015717869822485207,8.29826463579205e-05,0.0
112968786_1282668500_1919890270_0,8.403944773175542e-05,7.985784232542358e-05,0.0
1130534133_9644758531_5596021531_0,2.530966469428008e-05,6.731190922176636e-05,0.0
1131069654_3365840902_5474957000_0,0.0007619092702169625,8.312489115423077e-05,0.0
1131069656_1780498130_79761989_0,0.08346142800788954,8.402963564565089e-05,0.0
1131105509_2352564713_257681579_0,0.02872864694280079,8.995448421399136e-05,0.0
113563219_1287666729_7691536772_0,0.0005092544378698224,8.564682951153578e-05,0.0
113563225_5379681526_5561494037_0,0.016633940828402367,8.77610774164746e-05,0.0
113563225_8587110503_2479844957_0,0.001831921104536489,8.825135895595322e-05,0.0
113564583_1287680804_1287680802_0,0.0,8.866102177277e-05,0.0
113564585_1287680783_1287680822_0,8.42603550295858e-06,8.955440129747597e-05,0.0
113573772_1926755324_79761964_0,0.004277364891518738,9.035038105271758e-05,0.0
1155756131_5531786982_1930133892_0,0.0055375779092702165,9.22387380909081e-05,0.0
1155756134_5466182933_79423649_0,0.01949740433925049,8.471966948151089e-05,1.0299736915381653e-05
1155756134_84498595_5466182970_0,0.019680788954635108,8.449717781002464e-05,0.0
1159299388_3464956189_84500516_0,0.050293775147928994,9.272419648733106e-05,0.0
1159299388_79435425_3464956189_0,0.050312710059171595,9.277159332573256e-05,0.0
1159299388_84500516_3464956189_0,0.0425709191321499,9.272419648733106e-05,0.0
1166530994_444427279_5479361433_0,0.0,5.0898469510338214e-05,0.0
1181293886_7048215518_257883226_0,0.008574863905325443,9.304288584250026e-05,0.0
1181926815_1280164915_1930154708_0,0.003474240631163708,9.281597151259269e-05,0.0
1181926816_257883234_257883235_0,0.020497230769230768,9.389214415698351e-05,0.0
1190141106_257680941_9179754201_0,0.034967510848126236,9.415905305203423e-05,8.814193099505782e-06
1198560023_11118341121_11118341128_0,0.0,9.124973921273254e-05,0.0
1235378614_11467984049_11467984048_0,0.006525727810650888,9.210136851114057e-05,0.0
1239848399_7632235125_11518663058_0,0.0001644181459566075,9.100641544642732e-05,0.0
1244890216_1859271726_6257029966_0,0.0024584773175542404,7.911249000297287e-05,0.0
1244890216_4993723419_1859271735_0,0.0026088520710059173,8.078163397585835e-05,0.0
1244890216_7663164788_1859271744_0,0.004471005917159763,8.17021269005986e-05,0.0
1244891411_11572594453_11572594424_0,0.002353861932938856,7.698621379817629e-05,0.0
